"","year","month","snow","tmax","tmin"
"730","2009","12",84,-2.2,-10.6
"731","2009","12",23,3.9,-5
"732","2009","12",33,-3.9,-9.4
"733","2009","12",25,-1.7,-7.2
"734","2009","12",66,4.4,-3.9
"735","2009","12",13,-1.7,-13.3
"736","2010","01",20,1.1,-11.1
"737","2010","01",13,-11.1,-12.8
"738","2010","01",33,-7.2,-11.7
"739","2010","01",28,-7.8,-10
"740","2010","01",38,-5.6,-10
"741","2010","01",41,-1.7,-6.7
"742","2010","01",36,-6.7,-11.7
"743","2010","01",18,-3.3,-8.3
"744","2010","01",28,2.8,-1.1
"745","2010","01",15,0.6,-2.2
"746","2010","01",10,-1.1,-5
"747","2010","01",41,-2.2,-14.4
"748","2010","01",8,-8.9,-18.9
"749","2010","11",76,0.6,-3.3
"750","2010","12",66,1.1,-2.2
"751","2010","12",10,-0.6,-5.6
"752","2010","12",20,-1.7,-5.6
"753","2010","12",23,-2.2,-5.6
"754","2010","12",18,-6.1,-12.2
"755","2010","12",48,-7.8,-10.6
"756","2010","12",5,-3.3,-4.4
"757","2010","12",13,-3.9,-6.1
"758","2006","01",13,16.1,-3.9
"759","2006","01",8,-3.3,-11.7
"760","2006","01",8,9.4,-1.7
"761","2006","01",13,3.3,-3.3
"762","2006","12",5,5.6,-6.7
"763","2006","12",5,-4.4,-13.3
"764","2007","01",38,-2.2,-10
"765","2007","01",3,-4.4,-12.8
"766","2007","01",76,-2.2,-11.1
"767","2007","01",76,-4.4,-7.8
"768","2007","01",33,-2.2,-4.4
"769","2007","01",15,-3.9,-13.9
"770","2007","01",25,-9.4,-18.9
"771","2007","01",38,2.2,-11.1
"772","2007","01",33,-1.1,-7.2
"773","2007","01",38,-6.7,-13.9
"774","2007","12",86,1.1,-10
"775","2007","12",8,7.2,-3.9
"776","2007","12",97,-5.6,-9.4
"777","2007","12",38,7.2,-4.4
"778","2007","12",25,0.6,-2.2
"779","2008","01",13,2.2,-11.1
"780","2008","01",13,-7.8,-17.8
"781","2008","01",13,3.3,-4.4
"782","2008","01",51,-3.3,-6.7
"783","2008","01",76,0,-8.9
"784","2008","01",8,-5,-11.1
"785","2008","01",51,11.7,-9.4
"786","2008","12",13,9.4,-4.4
"787","2008","12",25,-8.9,-12.2
"788","2009","01",20,-2.8,-6.1
"789","2009","01",8,1.7,-4.4
"790","2009","01",51,-1.1,-6.1
"791","2009","01",3,-4.4,-10
"792","2009","01",25,-2.8,-9.4
"793","2009","01",51,0.6,-6.7
"794","2009","01",97,-8.9,-18.3
"795","2009","01",25,-10,-17.8
"796","2009","01",25,-13.9,-16.7
"797","2009","01",8,-11.7,-18.3
"798","2009","01",23,-2.2,-11.7
"799","2009","01",13,-5.6,-10
"800","2009","01",25,-6.7,-11.7
"801","2009","01",3,-6.7,-16.1
"802","2009","01",3,-3.3,-7.8
"803","2009","01",8,0,-13.9
"804","2009","01",51,-5.6,-10
"805","2009","01",25,-3.9,-6.7
"806","2009","01",8,-8.9,-13.9
"807","2009","12",76,6.1,-0.6
"808","2009","12",51,-3.9,-7.8
"809","2009","12",13,-1.7,-4.4
"810","2010","01",64,-7.2,-14.4
"811","2010","01",51,-7.8,-10.6
"812","2010","01",13,-5,-7.8
"813","2010","01",25,-5.6,-8.3
"814","2010","01",25,-1.1,-3.9
"815","2010","01",25,0,-2.8
"816","2010","01",76,-2.8,-5.6
"817","2010","01",76,-3.3,-11.1
"818","2010","01",76,-10.6,-15.6
"819","2010","12",89,12.8,-0.6
"820","2010","12",89,-1.7,-3.9
"821","2010","12",25,-6.1,-8.3
"822","2010","12",25,0.6,-12.2
"823","2006","01",25,1.1,-3.3
"824","2006","01",25,3.3,0
"825","2006","01",25,3.3,-2.8
"826","2006","01",25,3.3,-10
"827","2006","01",25,-2.2,-8.3
"828","2006","01",8,5.6,-7.2
"829","2006","01",51,1.1,-8.9
"830","2006","01",5,-4.4,-15.6
"831","2007","01",36,6.7,-5.6
"832","2007","01",25,1.1,-7.2
"833","2007","01",28,0,-6.7
"834","2007","01",13,0,-7.2
"835","2007","01",3,0.6,-5.6
"836","2007","01",25,0.6,-11.1
"837","2007","01",51,0.6,-19.4
"838","2007","01",3,-5,-17.2
"839","2007","01",25,-1.1,-12.2
"840","2007","01",51,-4.4,-16.1
"841","2007","11",3,1.7,-2.2
"842","2007","11",20,3.3,-1.7
"843","2007","12",89,-2.8,-8.9
"844","2007","12",13,1.1,-12.2
"845","2007","12",64,1.1,-12.8
"846","2007","12",64,4.4,-3.3
"847","2008","01",5,2.2,-5
"848","2008","01",76,3.9,-8.9
"849","2008","01",5,-8.9,-17.8
"850","2008","01",13,-0.6,-3.3
"851","2008","01",13,1.1,-16.1
"852","2008","01",38,-3.3,-11.7
"853","2008","11",51,3.3,-5
"854","2008","11",13,2.2,-3.3
"855","2008","12",25,3.9,-10
"856","2008","12",13,0.6,-6.7
"857","2008","12",25,-4.4,-12.2
"858","2008","12",13,-7.8,-13.9
"859","2008","12",13,-2.2,-12.2
"860","2008","12",76,7.8,-5.6
"861","2009","01",76,-5.6,-16.1
"862","2009","01",3,0,-15.6
"863","2009","01",38,3.3,-15.6
"864","2009","01",25,3.9,-15.6
"865","2009","01",3,-2.8,-15.6
"866","2009","01",25,0,-19.4
"867","2009","01",25,0,-20.6
"868","2009","01",3,-10,-26.7
"869","2009","01",3,8.3,-11.1
"870","2009","01",76,-0.6,-10
"871","2009","12",51,0,-6.1
"872","2009","12",25,-5,-10
"873","2009","12",10,5,-5
"874","2009","12",25,3.9,-2.8
"875","2009","12",25,-1.7,-12.8
"876","2010","01",25,1.1,-3.3
"877","2010","01",25,-7.8,-12.8
"878","2010","01",10,-5.6,-10
"879","2010","01",13,-3.3,-21.1
"880","2010","12",25,15,-5
"881","2010","12",3,-0.6,-5.6
"882","2010","12",25,0,-6.1
"883","2010","12",25,-4.4,-7.2
"884","2010","12",8,0,-6.7
"885","2010","12",5,-2.8,-11.1
"886","2010","12",25,-2.8,-6.7
"887","2010","12",3,-2.8,-7.8
"888","2006","01",25,-1.1,-6.1
"889","2006","01",25,-5.6,-22.8
"890","2006","01",25,-1.1,-11.1
"891","2006","01",38,-2.2,-19.4
"892","2006","01",25,6.1,-1.7
"893","2006","01",51,0.6,-8.9
"894","2006","01",38,-1.1,-13.9
"895","2006","12",51,1.7,-8.3
"896","2006","12",25,-3.3,-12.8
"897","2006","12",76,2.2,-7.2
"898","2006","12",25,-3.3,-12.2
"899","2006","12",51,1.7,-3.3
"900","2006","12",25,5,-1.7
"901","2006","12",51,1.7,0
"902","2006","12",25,0.6,-6.7
"903","2006","12",76,0,-8.3
"904","2007","01",51,-2.8,-12.8
"905","2007","01",25,0.6,-5
"906","2007","01",25,-5.6,-13.3
"907","2007","01",76,-2.8,-8.3
"908","2007","01",38,-9.4,-26.7
"909","2007","01",25,-1.7,-9.4
"910","2007","01",30,-6.7,-22.2
"911","2007","11",25,2.8,-2.8
"912","2007","11",25,1.7,-3.9
"913","2007","11",25,1.7,-5
"914","2007","11",25,0,-10.6
"915","2007","11",51,0.6,-11.1
"916","2007","11",25,1.7,-5.6
"917","2007","11",51,2.2,-9.4
"918","2007","12",51,-5.6,-17.8
"919","2007","12",51,1.7,-8.3
"920","2007","12",38,-7.2,-12.8
"921","2007","12",25,-6.7,-12.2
"922","2007","12",25,0,-6.1
"923","2007","12",25,-1.1,-7.8
"924","2007","12",76,1.1,-4.4
"925","2007","12",51,-2.8,-17.8
"926","2007","12",25,0,-3.3
"927","2007","12",76,-2.2,-6.7
"928","2007","12",25,-1.1,-5
"929","2008","11",76,5,-2.2
"930","2008","11",25,14.4,-2.2
"931","2008","11",51,0,-4.4
"932","2008","11",76,1.7,-1.7
"933","2008","11",76,0.6,-2.8
"934","2008","11",51,0,-2.8
"935","2008","11",76,0.6,-2.8
"936","2008","11",51,1.7,-5.6
"937","2008","12",25,3.3,-3.3
"938","2008","12",51,0.6,-11.7
"939","2008","12",25,-8.3,-27.2
"940","2008","12",51,1.7,-22.8
"941","2008","12",25,8.3,-3.3
"942","2008","12",25,-2.2,-6.7
"943","2008","12",76,-3.3,-12.8
"944","2008","12",76,-3.9,-17.8
"945","2008","12",25,3.9,-9.4
"946","2008","12",76,-1.1,-7.8
"947","2008","12",51,-6.1,-17.8
"948","2009","01",51,-5,-16.1
"949","2009","01",76,-2.2,-12.8
"950","2009","01",76,-2.2,-27.2
"951","2009","01",25,-11.7,-21.7
"952","2009","01",51,-6.1,-15
"953","2009","01",51,-5,-9.4
"954","2009","01",76,-5,-12.2
"955","2009","01",25,-9.4,-29.4
"956","2009","01",25,-6.7,-25
"957","2009","01",76,-3.3,-11.1
"958","2009","01",51,-4.4,-17.8
"959","2009","11",51,1.7,-2.8
"960","2009","12",51,1.1,-8.9
"961","2009","12",25,-5,-18.3
"962","2009","12",51,0.6,-13.3
"963","2009","12",76,-0.6,-13.9
"964","2009","12",25,-7.2,-21.7
"965","2009","12",51,-11.7,-17.2
"966","2009","12",76,-4.4,-21.7
"967","2009","12",25,-1.1,-12.2
"968","2010","01",51,1.1,-4.4
"969","2010","01",25,-1.1,-16.1
"970","2010","01",51,-13.3,-19.4
"971","2010","01",25,-10,-15
"972","2010","01",25,-6.7,-18.3
"973","2010","01",25,-8.3,-12.2
"974","2010","01",25,-5.6,-11.1
"975","2010","01",25,-6.1,-13.3
"976","2010","01",25,6.1,-3.9
"977","2010","01",51,-2.2,-6.1
"978","2010","01",51,-3.3,-15.6
"979","2010","01",25,-6.7,-26.7
"980","2010","12",51,1.1,-5.6
"981","2010","12",25,-0.6,-5
"982","2010","12",51,-6.1,-11.7
"983","2010","12",76,-6.7,-11.1
"984","2010","12",25,-7.8,-13.9
"985","2010","12",25,7.2,-10
"986","2010","12",25,-7.2,-16.1
"987","2010","12",13,-11.1,-16.7
"988","2010","12",51,-5.6,-14.4
"989","2010","12",51,-5,-12.2
"990","2010","12",25,-3.9,-8.3
"991","2010","12",13,-4.4,-7.2
"992","2010","12",25,-5.6,-9.4
"993","2010","12",25,-9.4,-17.2
"994","2010","12",13,-3.9,-15
"995","2008","11",33,6.7,-3.9
"996","2008","11",3,5,-2.2
"997","2008","12",5,4.4,-2.2
"998","2008","12",5,-1.7,-7.8
"999","2008","12",5,-5,-13.3
"1000","2008","12",15,0,-5.6
"1001","2008","12",46,-7.2,-9.4
"1002","2008","12",94,-1.1,-15.6
"1003","2009","01",46,-3.9,-15
"1004","2009","01",48,-1.1,-6.7
"1005","2009","01",5,0,-8.9
"1006","2009","01",46,-8.9,-14.4
"1007","2009","01",43,-3.3,-11.1
"1008","2009","01",81,-3.3,-8.9
"1009","2009","01",74,1.7,-8.3
"1010","2009","01",13,1.1,-12.8
"1011","2009","12",5,3.3,-2.2
"1012","2009","12",3,2.2,-6.1
"1013","2009","12",74,-6.1,-10
"1014","2009","12",66,-2.2,-11.1
"1015","2010","01",18,-0.6,-6.1
"1016","2010","01",20,-9.4,-12.8
"1017","2010","01",23,-0.6,-4.4
"1018","2010","01",13,-0.6,-11.1
"1019","2010","01",33,1.7,-3.3
"1020","2010","01",15,0.6,-5
"1021","2010","01",23,1.1,-13.9
"1022","2010","11",5,5,-1.7
"1023","2010","12",15,-1.1,-5
"1024","2010","12",5,-3.9,-12.2
"1025","2010","12",36,2.8,-11.1
"1026","2010","12",8,-7.2,-11.7
"1027","2010","12",8,-5.6,-10
"1028","2006","01",25,-4.4,-8.3
"1029","2006","01",51,0.6,-2.2
"1030","2006","01",25,0,-7.2
"1031","2006","01",51,-5.6,-16.7
"1032","2006","01",25,-5,-12.8
"1033","2006","01",25,-0.6,-5
"1034","2006","01",13,2.2,-5
"1035","2006","01",13,9.4,-16.7
"1036","2006","01",51,-0.6,-6.7
"1037","2006","01",76,0,-6.7
"1038","2006","01",64,0.6,-12.8
"1039","2006","11",76,5.6,-3.9
"1040","2006","11",25,1.7,-5
"1041","2006","11",13,0,-3.3
"1042","2006","12",13,12.2,-2.8
"1043","2006","12",76,1.7,-6.1
"1044","2006","12",76,-2.8,-12.2
"1045","2006","12",38,-4.4,-10
"1046","2006","12",43,-0.6,-20
"1047","2006","12",25,-6.7,-19.4
"1048","2006","12",25,-0.6,-7.2
"1049","2006","12",51,2.2,-2.2
"1050","2006","12",13,1.1,-5.6
"1051","2006","12",25,-1.7,-6.1
"1052","2006","12",38,-1.1,-8.3
"1053","2007","01",25,4.4,-5
"1054","2007","01",25,-1.7,-11.1
"1055","2007","01",13,-1.1,-7.2
"1056","2007","01",25,-1.7,-6.7
"1057","2007","01",13,-2.8,-10.6
"1058","2007","01",25,-10.6,-23.9
"1059","2007","01",13,-7.8,-14.4
"1060","2007","01",25,-5.6,-18.9
"1061","2007","01",38,-5.6,-12.8
"1062","2007","01",25,-8.3,-20
"1063","2007","01",18,-8.9,-18.3
"1064","2007","11",64,5.6,-1.7
"1065","2007","11",38,1.7,-3.9
"1066","2007","11",25,3.9,-5.6
"1067","2007","11",13,-0.6,-7.8
"1068","2007","11",25,-5,-13.9
"1069","2007","11",25,3.9,-3.9
"1070","2007","11",76,0.6,-7.2
"1071","2007","11",51,3.3,-7.2
"1072","2007","12",76,0,-12.8
"1073","2007","12",13,-10.6,-17.8
"1074","2007","12",51,0,-13.3
"1075","2007","12",94,0,-11.7
"1076","2007","12",25,-8.3,-12.8
"1077","2007","12",38,-6.7,-18.9
"1078","2007","12",13,-7.2,-15
"1079","2007","12",13,-3.3,-8.9
"1080","2007","12",8,-0.6,-9.4
"1081","2007","12",25,-5,-9.4
"1082","2007","12",46,0.6,-4.4
"1083","2007","12",10,-0.6,-15
"1084","2007","12",36,-1.7,-19.4
"1085","2007","12",10,-6.7,-16.1
"1086","2007","12",25,-1.7,-5.6
"1087","2007","12",5,7.8,-6.1
"1088","2007","12",41,-3.3,-5
"1089","2007","12",79,-0.6,-2.2
"1090","2008","01",41,-2.2,-8.3
"1091","2008","01",51,1.7,-4.4
"1092","2008","01",56,-2.2,-3.9
"1093","2008","01",15,-3.9,-13.9
"1094","2008","01",51,-2.2,-8.3
"1095","2008","01",43,0,-9.4
"1096","2008","01",28,-5,-17.2
"1097","2008","01",99,-3.9,-11.7
"1098","2008","01",15,-5.6,-13.3
"1099","2008","01",46,-7.8,-17.8
"1100","2008","01",79,-6.1,-12.8
"1101","2008","01",38,-6.7,-10
"1102","2008","01",13,1.7,-11.7
"1103","2008","11",30,5.6,-1.1
"1104","2008","11",20,1.1,-2.8
"1105","2008","11",13,0.6,-2.2
"1106","2008","11",10,-5,-12.2
"1107","2008","11",5,-4.4,-15
"1108","2008","11",5,-6.1,-17.8
"1109","2008","11",8,-5.6,-15
"1110","2008","11",38,0,-2.8
"1111","2008","12",13,1.7,-7.8
"1112","2008","12",28,3.9,-3.3
"1113","2008","12",8,0,-7.8
"1114","2008","12",53,1.1,-7.8
"1115","2008","12",25,-3.9,-12.2
"1116","2008","12",81,-6.1,-12.2
"1117","2008","12",91,-4.4,-25
"1118","2008","12",25,-7.8,-25
"1119","2008","12",13,6.7,-10
"1120","2008","12",53,-5,-21.7
"1121","2008","12",56,-2.2,-5
"1122","2008","12",5,-3.9,-11.7
"1123","2008","12",89,-7.8,-21.1
"1124","2008","12",23,-11.7,-16.1
"1125","2008","12",76,-1.1,-5.6
"1126","2008","12",48,-3.3,-12.2
"1127","2009","01",28,-11.1,-21.1
"1128","2009","01",5,-6.7,-19.4
"1129","2009","01",20,-2.2,-10
"1130","2009","01",69,-3.3,-10
"1131","2009","01",13,-8.3,-16.7
"1132","2009","01",20,-6.7,-12.8
"1133","2009","01",43,-12.2,-22.2
"1134","2009","01",74,-7.2,-12.2
"1135","2009","01",13,-7.2,-13.9
"1136","2009","01",13,-8.9,-20.6
"1137","2009","01",53,-8.9,-16.1
"1138","2009","01",20,-5.6,-8.9
"1139","2009","01",43,1.7,-12.2
"1140","2009","01",8,-10,-17.8
"1141","2009","01",18,-8.9,-15.6
"1142","2009","01",25,-5.6,-13.3
"1143","2009","01",28,-5.6,-10
"1144","2009","01",76,-3.3,-14.4
"1145","2009","11",25,5,-2.8
"1146","2009","11",13,8.3,-0.6
"1147","2009","12",13,1.7,-4.4
"1148","2009","12",10,-1.1,-6.7
"1149","2009","12",30,-3.3,-6.7
"1150","2009","12",28,-3.9,-6.7
"1151","2009","12",89,1.1,-4.4
"1152","2009","12",20,-6.1,-10.6
"1153","2009","12",97,-0.6,-7.8
"1154","2009","12",13,1.7,-12.2
"1155","2009","12",28,-10,-16.1
"1156","2009","12",43,2.8,-2.8
"1157","2009","12",79,-2.2,-19.4
"1158","2010","01",58,-3.9,-6.7
"1159","2010","01",33,-1.1,-11.1
"1160","2010","01",61,-10,-17.8
"1161","2010","01",46,-12.8,-17.8
"1162","2010","01",41,-10,-15.6
"1163","2010","01",25,-8.3,-15
"1164","2010","01",8,-8.3,-12.2
"1165","2010","01",33,-10,-17.2
"1166","2010","01",3,-7.8,-17.8
"1167","2010","01",3,-7.8,-11.1
"1168","2010","01",5,-5.6,-13.3
"1169","2010","01",8,0,-3.3
"1170","2010","01",43,-2.2,-4.4
"1171","2010","01",8,-1.1,-8.3
"1172","2010","01",13,-2.2,-5
"1173","2010","01",13,-3.9,-9.4
"1174","2010","01",71,-5,-22.8
"1175","2010","11",5,0.6,-4.4
"1176","2010","11",71,-2.2,-11.7
"1177","2010","11",5,-0.6,-5.6
"1178","2010","12",28,11.1,-5
"1179","2010","12",8,-1.7,-5
"1180","2010","12",13,-1.1,-7.8
"1181","2010","12",3,-2.8,-8.9
"1182","2010","12",23,-6.1,-10
"1183","2010","12",25,-6.1,-10
"1184","2010","12",8,-6.7,-13.9
"1185","2010","12",18,-6.1,-17.2
"1186","2010","12",3,-10.6,-18.3
"1187","2010","12",20,-1.7,-15
"1188","2010","12",5,-9.4,-16.1
"1189","2010","12",33,-8.3,-15
"1190","2010","12",53,-6.7,-11.7
"1191","2010","12",25,-5.6,-11.1
"1192","2010","12",5,-2.8,-13.9
"1193","2010","12",5,-2.2,-9.4
"1194","2010","12",15,-8.9,-16.1
"1195","2010","12",5,-3.3,-9.4
"1196","2008","11",25,2.2,-5
"1197","2008","11",13,0,-4.4
"1198","2008","11",76,-0.6,-6.7
"1199","2008","11",66,-3.9,-15
"1200","2008","11",20,2.2,0
"1201","2008","12",20,8.9,0
"1202","2008","12",64,-4.4,-18.9
"1203","2008","12",13,6.1,-6.1
"1204","2008","12",13,12.8,-4.4
"1205","2008","12",89,-2.2,-5
"1206","2008","12",33,-2.2,-8.3
"1207","2009","01",51,-6.1,-17.2
"1208","2009","01",99,1.7,-14.4
"1209","2009","01",51,-1.7,-14.4
"1210","2009","01",25,0,-2.8
"1211","2009","01",76,-7.2,-15.6
"1212","2009","01",25,-6.7,-16.1
"1213","2009","01",25,-1.7,-14.4
"1214","2009","01",43,1.7,-15
"1215","2009","01",8,-11.7,-16.7
"1216","2009","01",20,-10,-22.8
"1217","2009","01",25,-5,-9.4
"1218","2009","01",25,-3.3,-11.1
"1219","2009","01",13,7.2,-9.4
"1220","2009","01",13,-9.4,-15.6
"1221","2009","01",20,-5,-9.4
"1222","2009","01",25,0,-10.6
"1223","2009","12",81,1.1,-3.3
"1224","2009","12",89,2.8,-3.9
"1225","2009","12",38,4.4,-5.6
"1226","2009","12",13,-10.6,-17.8
"1227","2009","12",25,-5.6,-15.6
"1228","2009","12",38,-4.4,-8.9
"1229","2009","12",38,6.7,-1.7
"1230","2009","12",25,-7.2,-13.3
"1231","2010","01",89,-6.7,-10.6
"1232","2010","01",51,-3.3,-7.2
"1233","2010","01",76,-6.7,-13.9
"1234","2010","01",13,-2.8,-21.1
"1235","2010","01",13,2.8,-1.7
"1236","2010","01",25,1.1,-3.3
"1237","2010","01",20,1.1,-8.9
"1238","2010","01",8,1.7,-1.7
"1239","2010","01",13,-11.1,-25
"1240","2010","12",25,15,-1.1
"1241","2010","12",38,1.7,-5.6
"1242","2010","12",30,-3.3,-5.6
"1243","2010","12",23,-2.2,-5.6
"1244","2010","12",71,-4.4,-12.2
"1245","2010","12",13,-4.4,-15.6
"1246","2010","12",84,0.6,-10.6
"1247","2010","12",38,-8.3,-10.6
"1248","2010","12",25,-2.2,-7.2
"1249","2010","12",13,-2.8,-7.2
"1250","2010","12",3,-2.8,-4.4
"1251","2006","01",41,11.1,-8.3
"1252","2007","12",25,3.3,-0.6
"1253","2008","01",18,3.3,-3.9
"1254","2008","12",25,8.9,0
"1255","2008","12",8,1.7,-5
"1256","2008","12",89,3.3,-6.7
"1257","2009","01",51,-0.6,-5.6
"1258","2009","01",38,3.3,-3.3
"1259","2009","01",25,-7.2,-20.6
"1260","2009","01",76,10,-3.9
"1261","2009","12",64,-1.1,-5.6
"1262","2009","12",51,2.2,-5.6
"1263","2010","01",51,-3.9,-9.4
"1264","2010","01",25,1.1,-5.6
"1265","2006","01",18,0,-10
"1266","2007","01",18,6.1,0
"1267","2007","01",8,1.1,-10
"1268","2007","01",8,5,-1.1
"1269","2007","01",3,-0.6,-5.6
"1270","2007","01",5,2.8,-5.6
"1271","2007","01",13,1.7,-3.9
"1272","2007","12",28,2.8,-7.2
"1273","2007","12",3,0.6,-2.2
"1274","2007","12",30,2.2,-1.7
"1275","2007","12",30,3.3,-2.2
"1276","2008","12",8,3.3,-2.2
"1277","2008","12",36,15,-1.1
"1278","2008","12",15,-1.7,-5.6
"1279","2008","12",48,3.9,-3.9
"1280","2008","12",23,1.7,-8.3
"1281","2009","01",38,-1.1,-4.4
"1282","2009","01",25,-5.6,-9.4
"1283","2009","01",74,0.6,-5.6
"1284","2009","01",46,1.7,-4.4
"1285","2009","01",76,4.4,-3.9
"1286","2009","12",3,7.8,1.1
"1287","2009","12",48,2.2,-1.1
"1288","2010","01",3,4.4,0.6
"1289","2010","01",3,1.1,-8.3
"1290","2010","01",13,1.1,-5
"1291","2010","01",38,5.6,-6.7
"1292","2010","12",8,10.6,-5
"1293","2010","12",23,-3.9,-6.7
"1294","2006","01",48,-4.4,-5.6
"1295","2006","01",25,0.6,-8.9
"1296","2006","01",51,12.2,-8.3
"1297","2006","01",23,2.8,-5
"1298","2006","01",13,2.2,-5.6
"1299","2007","01",5,1.7,-13.3
"1300","2007","01",3,2.2,-11.7
"1301","2007","01",5,-5,-13.9
"1302","2007","12",13,-1.1,-8.3
"1303","2008","01",97,0.6,-6.7
"1304","2008","01",76,5.6,-1.1
"1305","2008","01",13,0.6,-10
"1306","2008","11",8,0,-9.4
"1307","2008","12",41,0.6,-4.4
"1308","2008","12",56,-6.7,-10.6
"1309","2009","01",25,-1.1,-8.3
"1310","2009","12",89,2.8,-3.3
"1311","2010","01",25,-1.1,-5
"1312","2010","01",13,1.1,-4.4
"1313","2010","01",20,-3.9,-11.7
"1314","2010","01",8,1.7,-7.2
"1315","2010","01",18,1.7,-10
"1316","2010","01",51,2.8,-3.3
"1317","2006","01",10,-0.6,-3.9
"1318","2006","01",5,2.8,-0.6
"1319","2006","01",33,-3.9,-12.8
"1320","2006","01",15,-3.9,-12.2
"1321","2006","01",30,1.1,-3.9
"1322","2006","01",8,4.4,-2.2
"1323","2006","01",43,0.6,-5
"1324","2006","01",25,0.6,-5.6
"1325","2006","01",61,0.6,-10
"1326","2006","11",76,6.7,-2.2
"1327","2006","11",56,3.3,-2.8
"1328","2006","12",64,-1.7,-5.6
"1329","2006","12",81,1.1,-14.4
"1330","2006","12",33,1.7,-2.2
"1331","2006","12",69,0,-5
"1332","2007","01",25,12.2,0
"1333","2007","01",13,5.6,-1.7
"1334","2007","01",18,-4.4,-8.3
"1335","2007","01",36,-1.1,-2.8
"1336","2007","01",20,0.6,-8.3
"1337","2007","01",10,-8.3,-21.7
"1338","2007","01",61,0.6,-10
"1339","2007","01",58,-5,-13.3
"1340","2007","11",56,7.8,-4.4
"1341","2007","12",15,-8.3,-12.8
"1342","2008","01",97,0,-3.9
"1343","2008","01",36,1.1,-10
"1344","2008","01",46,2.8,-4.4
"1345","2008","01",64,-0.6,-1.7
"1346","2008","01",10,-1.7,-11.1
"1347","2008","01",38,-1.7,-7.2
"1348","2008","01",66,-8.3,-15
"1349","2008","01",56,-0.6,-10.6
"1350","2008","01",30,-3.9,-11.1
"1351","2008","01",46,-5.6,-11.7
"1352","2008","01",30,-4.4,-10
"1353","2008","01",20,5,-8.9
"1354","2008","11",84,-6.1,-14.4
"1355","2008","11",30,-3.3,-13.9
"1356","2008","11",66,0.6,-0.6
"1357","2008","11",36,3.9,-0.6
"1358","2008","12",30,1.7,-3.9
"1359","2008","12",25,7.8,-1.1
"1360","2008","12",13,1.7,-5.6
"1361","2008","12",20,3.3,-5
"1362","2008","12",38,-7.2,-19.4
"1363","2008","12",84,3.9,-6.7
"1364","2008","12",46,-4.4,-17.8
"1365","2008","12",84,6.7,-4.4
"1366","2008","12",56,0.6,-5
"1367","2008","12",81,-6.7,-12.8
"1368","2008","12",91,-9.4,-12.2
"1369","2008","12",36,8.9,-3.3
"1370","2008","12",61,1.1,-5.6
"1371","2008","12",46,1.1,-6.1
"1372","2008","12",46,2.2,-2.2
"1373","2008","12",51,-1.7,-7.8
"1374","2009","01",64,-7.2,-18.3
"1375","2009","01",30,0.6,-8.9
"1376","2009","01",91,-1.1,-8.9
"1377","2009","01",46,0.6,-17.8
"1378","2009","01",41,-12.2,-23.3
"1379","2009","01",51,-11.7,-23.3
"1380","2009","01",71,-5.6,-10.6
"1381","2009","01",36,-6.7,-14.4
"1382","2009","01",20,-2.2,-6.7
"1383","2009","01",41,4.4,-11.1
"1384","2009","01",25,-11.1,-20
"1385","2009","01",30,-6.1,-15
"1386","2009","01",81,-5,-10
"1387","2009","01",56,-3.9,-8.3
"1388","2009","11",61,3.3,-3.3
"1389","2009","12",89,5,-2.2
"1390","2009","12",58,-1.1,-5.6
"1391","2009","12",51,1.1,-7.2
"1392","2009","12",84,-7.8,-11.1
"1393","2009","12",64,-5,-5
"1394","2009","12",33,-11.1,-16.7
"1395","2010","01",76,-2.2,-5
"1396","2010","01",25,1.1,-8.9
"1397","2010","01",58,-8.9,-12.2
"1398","2010","01",97,-6.7,-11.7
"1399","2010","01",30,-6.1,-10
"1400","2010","01",8,-7.2,-14.4
"1401","2010","01",8,-5.6,-24.4
"1402","2010","01",20,-5,-7.2
"1403","2010","01",13,1.7,-1.7
"1404","2010","01",61,-0.6,-2.2
"1405","2010","01",8,0.6,-2.2
"1406","2010","01",30,-2.2,-17.2
"1407","2010","12",89,11.1,-3.9
"1408","2010","12",13,0.6,-3.9
"1409","2010","12",20,-0.6,-4.4
"1410","2010","12",30,-1.1,-5.6
"1411","2010","12",46,-5,-8.9
"1412","2010","12",97,-8.9,-12.2
"1413","2010","12",76,-3.3,-8.9
"1414","2009","12",25,4.4,-5.6
"1415","2006","01",66,-1.7,-4.4
"1416","2006","01",71,3.3,-1.7
"1417","2006","01",48,0.6,-6.7
"1418","2006","01",5,0,-5.6
"1419","2006","01",10,-2.2,-9.4
"1420","2006","01",69,2.2,-3.3
"1421","2006","01",38,3.3,-2.2
"1422","2007","01",43,1.1,-9.4
"1423","2007","01",5,3.3,-5
"1424","2007","01",3,-3.3,-8.3
"1425","2007","01",5,3.3,-6.1
"1426","2007","01",8,-0.6,-9.4
"1427","2007","01",10,-1.7,-8.9
"1428","2007","12",5,-1.1,-10
"1429","2007","12",13,0.6,-9.4
"1430","2007","12",33,-1.7,-8.3
"1431","2007","12",46,-3.9,-7.8
"1432","2007","12",10,2.8,-3.9
"1433","2007","12",3,3.9,-1.1
"1434","2007","12",43,2.8,-3.9
"1435","2008","01",25,3.3,-3.3
"1436","2008","01",8,1.7,-7.2
"1437","2008","01",56,0.6,-8.3
"1438","2008","01",3,1.1,-8.9
"1439","2008","11",3,6.1,-5
"1440","2008","12",20,0.6,-7.8
